BRCD_NO,PRDT_NM
8801767333897 ,녹차원_찬물에서도풍부한맛유기농현미녹차_40T기획(2+1)
8801767630729 ,녹차원 냉둥굴레차 40T
8801767333903 ,녹차원_냉둥굴레차_40T
8801767600142 ,이마트 시원한 찬물 현미녹차 40T
8801767600159 ,이마트 시원한 찬물 현미녹차 40T 2+1기획
8801767333927 ,녹차원_냉옥수수수염차_80T
8801767333910 ,녹차원_냉옥수수수염차_40T
8801767630712 ,녹차원 냉옥수수수염차 40T
8801767700347 ,녹차원_비타민잎차_40T
8801767630927 ,녹차원_비타민잎차_20T
8809334102006 ,한국인삼농업법인(주) 발효아사이베리포유 60G x 30EA
8809334106004 ,자삼인 고려홍삼절편
8809334102013 ,자삼인 고려홍삼골드
8805999258027 ,(주)복음자리 무농약 유자로 만든 차
8805999258034 ,복음자리 무농약 유자로 만든 꿀유자차 480g
8805999154053 ,100%과일로 만든 딸기잼 330g
8805999152059 ,100%과일로 만든 후르츠잼 330g
8805999865041 ,복음자리 마늘피클 310
8805999013930 ,(주)복음자리 숙성복분자차
8805999373034 ,웰빙아이스티 라스베리사과 380ml
8805999370033 ,웰빙아이스티 복숭아배 380ml
8805918006852 ,(주)대산인터내셔널 쌀과자앤땅콩 40G
8805918007088 ,(주)대산인터내셔널 해피아워믹스스낵
8808375300136 ,메밀냉면2kg
8808375300280 ,칡냉면2kg
8809374370328 ,바이오식품까까야 양파봉
8809394230039 ,번개떡국
8809394230008 ,"(주)아셀푸드,번개떡국,800cc"
8801045930114 ,순물만두500g*2
8805918001147 ,대산 프리미엄믹스 150g
8805918001185 ,대산 프리미엄믹스미과
8805918001567 ,(주)대산인터내셔널 너트앤크래커
8805073518368 ,홈플러스알뜰상품볶음깨1kg
8805073518344 ,홈플러스알뜰상품볶음깨120g
8805073518351 ,홈플러스알뜰상품볶음깨400g
8805073518443 ,홈플러스 좋은상품볶음깨70g
8805073518016 ,홈플러스볶음깨 180G
8805073000245 ,(주)옥천식품 쿵덕방아볶음깨1kg 1000G x 1EA
8805073516050 ,쿵덕방아볶음깨 120G
8801244302996 ,아몬드크런치 40G
8809363900451 ,고래섬꽁치320g
8801244308363 ,로얄빠세롱밀크쵸코53G
8801244309810 ,로얄핑크도그96G
8801244309780 ,로얄러브홀릭레드88G
8801244310434 ,로얄 러브홀릭레드 88G
8801244309797 ,로얄러브홀릭골드88G
8801244310441 ,로얄 러브홀릭골드 88G
8809363900246 ,고래섬임연수3미400g
8809363900239 ,고래섬임연수200g
8809363900277 ,고래섬참조기330g
8809363900130 ,고래섬참조기270g
8809023001146 ,(주)한국인삼공사 굿베이스 홍삼담은 자연 헛개
8809023001139 ,(주)한국인삼공사 굿베이스 홍삼담은 자연 헛개 500G
8809257361191 ,충남대학교발효홍삼클래식
8809023008497 ,홍이장군 양아록
8809380390204 ,고등어살 셋트
8809380390068 ,제주옥돔600g
8809380390075 ,제주옥돔450g
8809380390051 ,제주산은갈치300g
8809116170001 ,에담스트림치즈
8809197448891 ,야채동글이떡꼬치
8809197448914 ,호박말이찰떡
8809197448921 ,고구마말이찰떡
8804818000182 ,부잣집 새우젓 새우75% 250G
8804818000137 ,부잣집 새우젓 새우75% 500G
8804818000274 ,부잣집새우젓 2KG
8804818000267 ,부잣집새우젓 1KG
8804818000021 ,부잣집 멸치액젓 멸치75% 1KG
8804818000069 ,부잣집멸치액젓 10KG
8804818000045 ,부잣집 멸치액젓 5KG
8804818000601 ,멸치액젓2.5kg
8804818001172 ,부잣집 멸치액젓 멸치75% 2KG
8804818000014 ,부잣집멸치액젓 570G
8804818000151 ,부잣집조개젓 500G
8801052103488 ,감칠맛나는미원 1KG
8801052103433 ,감칠맛나는 미원 280G
8801052103471 ,감칠맛 나는 미원 850G
8807999061089 ,(주)대두식품화과방빙수젤리500g
8809334529063 ,유기농포기김치6kg
8809334529056 ,유기농포기김치5kg
8809334529049 ,유기농포기김치4kg
8809334529032 ,유기농포기김치3kg
8809334529025 ,유기농포기김치2kg
8809334529018 ,유기농포기김치1kg
8809334523016 ,유기포기김치2kg(두레생협)
8809334529490 ,유기농양념속9kg
8809334529452 ,유기농양념속5kg
8809334529476 ,유기농양념속7kg
8809334529483 ,유기농양념속8kg
8809334529445 ,유기농양념속4kg
8809334529469 ,유기농양념속6kg
8809334529407 ,유기농양념속10kg
8809334527809 ,겉절이10kg
8809334527892 ,겉절이9kg
8809334527885 ,겉절이8kg
8809334527878 ,겉절이7kg
8809334527861 ,겉절이6kg
8809334527854 ,겉절이5kg
8809334527847 ,겉절이4kg
8809334527830 ,겉절이3kg
8809334527823 ,겉절이2kg
8809334527816 ,겉절이1kg
8809334529148 ,유기농깍두기4kg
8809334529179 ,유기농깍두기7kg
8809334529186 ,유기농깍두기8kg
8809334529100 ,유기농깍두기10kg
8809334529193 ,유기농깍두기9kg
8809334529124 ,유기농깍두기2kg
8809334529155 ,유기농깍두기5kg
8809334529117 ,유기농깍두기1kg
8809334529162 ,유기농깍두기6kg
8809334529131 ,유기농깍두기3kg
8809334529346 ,유기농백김치4kg
8809334529353 ,유기농백김치5kg
8809334529339 ,유기농백김치3kg
8809334529384 ,유기농백김치8kg
8809334529360 ,유기농백김치6kg
8809334529377 ,유기농백김치7kg
8809334529315 ,유기농백김치1kg
8809334529308 ,유기농백김치10kg
8809334529391 ,유기농백김치9kg
8809334529322 ,유기농백김치2kg
8809334529254 ,유기농석박지5kg
8805915107330 ,종근당건강(주) 6년근 발효홍삼꿀단지 250G x 1EA
8805915107323 ,종근당건강 6년근 발효홍삼꿀단지 600g
8805915107316 ,6년근발효홍삼꿀단지 375g
8805915107118 ,들꽃속꿀단지 375g
8805915107125 ,들꽃속꿀단지 750g
8805915107132 ,들꽃속꿀단지 세트 750g+375g
8809376640160 ,삼일푸드 델리셔스간장양념(순한맛)2.5kg
8801316122439 ,소반제육김치덮밥소스(지케이스)
8801316122026 ,위니아만도 맛있는 발효과학 건강담은 열무김치 5kg
8801316122019 ,위니아만도 맛있는 발효과학 건강담은 열무김치 3kg
8801316122002 ,위나아만도 맛있는 발효과학 건강담은 열무김치 1kg
8809084888823 ,성동식품 성동두부
8809030380289 ,논산바다 갈치 400g
8809030380500 ,논산바다 갈치 800g
8809030380043 ,논산바다 아구 1kg
8809030380197 ,논산바다 자반고등어 450g
8809030380821 ,논산바다 가자미 1kg
8809030380012 ,논산바다 쭈꾸미 500g
8809030381057 ,논산바다 광어 700g
8801094112301 ,(코카)환타오렌지 1.25L
8801094643492 ,환타 오렌지1.5 + 포도 1.5
8801094113209 ,환타 오렌지 355ml CAN
8801094676490 ,코카콜라음료 환타오렌1.5+환타파인1.5 3000G x 2EA
8801094113032 ,환타 오렌지맛 250MLx6`S
8801094115906 ,환타 오렌지맛 150ML
8801094113223 ,환타 오렌지 355ml Can*4 Pack
8801094112202 ,한국코카콜라 환타미니볼오렌지350ML - PET BOTTLE
8801094112226 ,한국코카콜라 환타 미니볼 오렌지 350mlX3
8801094112905 ,환타 오렌지맛 390ML
8801094113919 ,환타오렌지 185mlX10 냉장고팩
8801094113902 ,환타오렌지 185ml
8801094113001 ,환타 오렌지맛 250ML
8801094112400 ,환타 오렌지맛 1.5L
8801094112004 ,(코카)환타오렌지 1.8L
8803508100546 ,바이오 캬라멜 650G
8803508100171 ,바이오 캬라멜 450G
8803508302223 ,대하]PB땅콩카라멜120g
8801052741581 ,대상 청정원 우리쌀카레여왕1kg
8801052744001 ,대상(주) 청정원 사과올리고당 700g
8801052743998 ,대상(주) 청정원 사과올리고당 1.2kg
8801052744308 ,청정원우리밀부침가루450g
8801052744315 ,청정원우리밀튀김가루450g
8801052744926 ,청정원친환경무농약우리밀부침가루400g
8801052744933 ,청정원친환경무농약우리밀튀김가루400g
8801052010274 ,대상(주) 청정원 홍초 마테레몬 1.5L×2개
8801068111422 ,딸기샌드
8801068112146 ,삼)딸기샌드
8801068110920 ,딸기샌드
8801068020267 ,삼)딸기샌드위치
8801068012644 ,딸기샌드
8801068134704 ,깨햄버거용빵
8801068133127 ,깨햄버거용빵 305G
8801085068174 ,본고장 짬뽕봉지(수출용)
8801005117012 ,샘표 양조간장701 1L
8809192910256 ,신세계푸드 생쫄면 2인분 450g
8809192910195 ,신세계푸드 생소면 600g
8809069966171 ,(주)에이뷰 맛있는풍경 오븐에 구운 유기농피스타치오 140G x 1EA
8801558106136 ,(주)움트리 갈아담은마늘 80G x 1EA
8809388020035 ,신선수산 함초버터구이오징어(국산) 60g
8809158090060 ,(주)맛있는세상 카스테라단자
8801052726748 ,대상(주) 청정원 쌀올리고당 1.2kg×2개 2400G x 1EA
8801052901091 ,대상(주) 청정원 쌀올리고당700g
8801068013450 ,상큼한애플케익
8807617220560 ,담백한김치렌지용만180*3
8807617220690 ,바삭바삭군만두510*2
8807617220638 ,바삭바삭군만두770g
8807617220553 ,담백한렌지용만두180*3
8807617221031 ,깔끔한야채물만두510g
8807617220652 ,깔끔한야채물만두720g
8807617220706 ,바삭바삭잡채군만두770g
8807617221048 ,바삭바삭잡채군만두510g
8807617220522 ,알뜰상품담백한요리만두
8807617220508 ,속이꽉찬찐만두700g
8807617220515 ,속이꽉찬찐만두510*2
8807617220577 ,만두피 360g
8807617220669 ,깔끔한물만두 720g
8807617220683 ,깔끔한물만두 510*2
8802785107491 ,천호식품 마시는 산수유 마일드 진액
8802785107477 ,천호식품 마시는 산수유 마일드 진액
8801056024116 ,야채과일셋트
8801056010034 ,롯데 델몬트따봉구아바낱본240㎖
8801056010607 ,롯데 델몬트따봉구아바 240㎖ 6본입
8801056011345 ,델몬트파인구아바1.5
8801056031183 ,롯데]쌕쌕감귤240ml캔
8801056000001 ,롯)쌕쌕제주감귤238ml(캔)
8801056935016 ,롯데쌕쌕제주감귤180㎖캔
8809084010620 ,홈플러스프리미엄 오렌지1.5
8809084010989 ,홈플러스 프리미엄 오렌지 1.5
8809084010941 ,홈플러스좋은상품오렌지100% 1.5
8809084010613 ,홈플러스 좋은상품 오렌지 1.5
8809084010644 ,홈플러스 좋은상품 포도1.5
8809084010958 ,홈플러스 좋은상품 포도 100% 1.5
8809084010927 ,홈플러스 알뜰상품 오렌지 1.5
8802128784044 ,(주)해우촌 수제김 4.5G x 12EA(롯데마트)
8809084010637 ,홈플러스 알뜰상품 오렌지1.5
8809084010934 ,홈플러스 알뜰상품 포도 50%  1.5
8809084010651 ,홈플러스 알뜰상품 포도1.5
8809084010996 ,홈플러스 알뜰상품 토마토 1.5
8809084010668 ,홈플러스 알뜰상품 토마토1.5
8803556815584 ,꼬마장사브이
8803556815522 ,꼬마장사500
8803556815836 ,꼬마장사
8801746810357 ,희창유업유자차20g
8801056010591 ,롯데 델몬트 따봉오렌지 멀티 240㎖6본입
8801056010119 ,롯데 델몬트따봉오렌지낱본240㎖
8801056011192 ,델몬트망고오렌지
8801056011239 ,롯데 델몬트망고오렌지1.5
8801056063351 ,롯데칠성음료 델몬트 100% 오렌지1.8+망고1.8 3600G x 1EA
8809378110098 ,통큰밥 찜닭 컵밥
8809378110104 ,한돈김치 컵밥
8809378110074 ,통큰밥 한돈김치 컵밥
8809378110128 ,닭갈비 컵밥
8809060255809 ,소금별 구운소금 500g*20봉
8802128783641 ,(주)해우촌 수제김(도시락) 4.5G
8802128783658 ,(주)해우촌 수제김 4.5G x 12EA
8802128783504 ,(주)해우촌 수제김(전장) 15G
8802128783610 ,(주)해우촌 수제김 15G x 3EA
8802128783672 ,(주)해우촌 무조미김 2G
8802128783917 ,(주)해우촌 무조미김 2G x 24EA
8802128783757 ,해우촌 조미김채300g
8802128782477 ,(주)해우촌 조미김 200g 200G x 1EA
8802128783818 ,(주)해우촌 맥반석 수제김 세트 260G x 1EA
8802128784051 ,(주)해우촌 맥반석 수제김 전장 15G x 5EA (롯데마트)
8802128783764 ,(주)해우촌 맥반석 수제김(전장) 18G x 1EA
8802128781241 ,해우촌]서천재래김4.5g
8802128783801 ,(주)해우촌 서천 재래김 세트 260G x 1EA
8802128782224 ,(주)해우촌 서천재래김 선물세트 260G
8802128783887 ,(주)해우촌 맥반석 수제김(캔) 40G x 2EA
8802128783771 ,(주)해우촌 맥반석 수제김(캔) 40G x 1EA
8802128783634 ,(주)해우촌 맥반석에서 구운 옛추억의 수제김 15G x 8EA
8802128783511 ,(주)해우촌 맥반석에서 구운 옛추억의 수제김 15G x 5EA
8809148009980 ,지언당 L-카르니틴 커피 분말 케이스
8809148009973 ,지언당 L-카르니틴 커피 분말 파우치
8809148009386 ,L-카르니틴 분말 필러우백
8809148009379 ,지언당 L-카르니틴 분말
8809148000277 ,일성강건알긴산올리고당정제
8809148000475 ,일생강원(세트-2병)
8809148000444 ,일생강원(세트-3병)
8809148009874 ,그린카페 CLA
8809148009898 ,컨디션 킹
8809148009829 ,콜라겐 비트
8803803123455 ,누룽지디저트캔디 1000G
8803803136233 ,박하맛캔디250G
8801335943503 ,비타플러스 김밥용 350G
8801335202051 ,비타플러스 김밥용 450G
8806016181823 ,부채표쌍화골드 100ml*10병
8806016181816 ,부채표쌍화골드 100ml
8801151003139 ,하모니카 65G
8804074000209 ,현미깨죽
8801151006345 ,왕도너츠
8801151010106 ,왕도너츠 160G
8801151018058 ,매치트 베이커리 왕도너츠 팥9.76% 300G
8801151005522 ,야채고르께500
8801151206158 ,야채고로케60g
8809319810179 ,이화제과쿨박하캔디750g
8809319810087 ,이화제과쿨박하향캔디900g
8809319810865 ,이화제과자일리톨캔디3kg
8809319810780 ,이화제과자일리톨캔디2.5kg
8809319810315 ,이화제과자일리톨캔디3kg
8809319810063 ,이화제과자일리톨캔디800g
8809319811046 ,이화제과계피맛캔디200g(베트남)
8809319810261 ,이화제과계피맛캔디300g
8809319810858 ,이화제과홍삼캔디3kg
8809319810773 ,이화제과홍삼캔디2.5kg
8809319810902 ,이화제과홍삼캔디2.5kg(중국수출)
8809319810476 ,이화제과홍삼캔디150g(중국수출용)
8809319810469 ,이화제과홍삼캔디300g중국수출
8809319810322 ,이화제과홍삼캔디300g
8809319810155 ,이화제과홍삼캔디100g
8809319810162 ,이화제과홍삼캔디500g
8809319810056 ,이화제과홍삼캔디800g
8809319810186 ,이화제과칼라박하캔디750g
8809319810094 ,이화제과칼라박하향캔디900g
8809319810803 ,이화제과왕사탕캔디2.5kg
8809319810889 ,이화제과왕사탕캔디3kg
8809319810278 ,이화제과왕사탕캔디300g
8809319810148 ,이화제과왕사탕1.3kg
8809319810292 ,이화제과금왕고려홍삼캔디500g
8801491500022 ,"동그란 두부 두부58.5%, 두부와생선살 250G"
8802711188228 ,빚은수정과
8802711188235 ,꿀대추차 1kg (대만)
8802711188242 ,꿀사과차1kg(대만)
8802711188334 ,SF하늘청식혜
8809331130088 ,칵테일얼음(4.5kg)
8809331130071 ,칵테일얼음(2.25kg)
8801104720830 ,야채타임살사 60G
8801104750004 ,딱걸린오징어
8809020762279 ,청오건강 무농약쥐눈이콩볶음 160g 160G x 24EA
8809313721013 ,황금주걱플러스 황금주걱재래식된장 100g x1
8809313721051 ,황금주걱플러스 황금주걱재래식된장 500g x 1
8809313721020 ,황금주걱플러스 황금주걱재래식된장 1kg x 1
8809313721037 ,황금주걱플러스 황금주걱재래식된장 2kg x1
8809313721044 ,황금주걱플러스 황금주걱재래식된장 5kg x 1
8801587650020 ,랑랑 유기농 단호박뻥
8801587650013 ,랑랑 유기농 시금치 브로콜리뻥
8801587650006 ,랑랑 유기농 흑미뻥
8801587651003 ,유기농 한되 쌀과자
8801416801647 ,동우농산]그린너트130g
8809020763979 ,청오건강 고소한유기농아몬드땅콩미숫가루 500G x 1EA
8801566035572 ,맘모스식품 FRIEND 고려홍삼캔디 지관 100G
8809335220112 ,영인푸드 릴리(Lily) 영인 수제 치즈네모생선까스 60G*24EA
8809335220136 ,영인푸드 릴리(Lily) 영인 수제치즈네모생선까스 120G x 24EA
8809335220129 ,영인푸드 릴리(Lily) 영인 수제치즈네모생선까스 60G x 30EA
8801056033071 ,롯데2%부족할때사과1.5펫
8801056005689 ,2% 부족할때사과 250ML*6
8801056033033 ,롯데2%부족할때사과맛240캔
8809002321630 ,바로카페2컵헤즐넛1500
8809002321722 ,바로헤즐넛2
8809002320084 ,바로카페헤즐넛 1EA
8809002321623 ,바로카페2컵블루마운틴1500
8809002320459 ,바로까페블루마운틴블랜드 18G
8802989003278 ,대봉식품 멸치아몬드 60g
8802989003056 ,대봉 믹스너트2 260g
8809022201103 ,길림양행 블루다이아몬드캐슈너트125G - FOIL BAG
8809022201165 ,길림양행 블루다이아몬드해바라기씨130G - FOIL BAG
